policy_id,ref_num,url,error,file_type,expected_filename
211105542,1,https://www.iea.org/policies/12889-new-mechanism-to-provide-energy-service-to-more-colombian-homes?country=Colombia&amp;qs=colombia,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/12889-new-mechanism-to-provide-energy-service-to-more-colombian-homes?country=Colombia&amp;qs=colombia,,211105542_ref1
211105543,1,https://www.iea.org/policies/13140-rules-of-the-2021-renewable-energy-auction?country=Colombia&qs=colombia,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/13140-rules-of-the-2021-renewable-energy-auction?country=Colombia&qs=colombia,,211105543_ref1
211105546,1,https://www.iea.org/policies/12834-decree-829-of-2020-tax-incentives-for-non-conventional-renewable-energies-streamlined-procedure?country=Colombia&qs=colombia,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/12834-decree-829-of-2020-tax-incentives-for-non-conventional-renewable-energies-streamlined-procedure?country=Colombia&qs=colombia,,211105546_ref1
211105553,1,https://www.sinac.go.cr/ES/transprncia/Leyes/Ley%20Org%C3%A1nica%20del%20Ambiente%20N%C2%BA%207554.pdf,"HTTPSConnectionPool(host='www.sinac.go.cr', port=443): Max retries exceeded with url: /ES/transprncia/Leyes/Ley%20Org%C3%A1nica%20del%20Ambiente%20N%C2%BA%207554.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",,211105553_ref1
211105561,1,https://www.iea.org/policies/6393-costa-rica-regulation-of-liquid-biofuels-and-their-mixtures-2017?country=Costa%20Rica&qs=costa%20rica,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6393-costa-rica-regulation-of-liquid-biofuels-and-their-mixtures-2017?country=Costa%20Rica&qs=costa%20rica,,211105561_ref1
211105562,1,https://www.iea.org/policies/6145-costa-rica-regulation-on-net-metering-technical-standard-for-planning-operation-and-access-to-national-grid?country=Costa%20Rica&qs=costa%20rica,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6145-costa-rica-regulation-on-net-metering-technical-standard-for-planning-operation-and-access-to-national-grid?country=Costa%20Rica&qs=costa%20rica,,211105562_ref1
211105563,1,https://www.iea.org/policies/6239-energy-strategy-of-costa-rica-towards-a-new-energy-model-estrategia-energetica-hacia-un-nuevo-modelo-energetico-para-nuestro-pais?country=Costa%20Rica&qs=costa%20rica,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6239-energy-strategy-of-costa-rica-towards-a-new-energy-model-estrategia-energetica-hacia-un-nuevo-modelo-energetico-para-nuestro-pais?country=Costa%20Rica&qs=costa%20rica,,211105563_ref1
211105565,1,https://ngd.essti.gov.et/,"HTTPSConnectionPool(host='ngd.essti.gov.et', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000232EFE3EC50>: Failed to resolve 'ngd.essti.gov.et' ([Errno 11001] getaddrinfo failed)""))",,211105565_ref1
211105566,1,http://ethiotransport.gov.et/T2/National_Transport%20Policy_EN.pdf,"HTTPConnectionPool(host='ethiotransport.gov.et', port=80): Max retries exceeded with url: /T2/National_Transport%20Policy_EN.pdf (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x00000232F299A390>: Failed to resolve 'ethiotransport.gov.et' ([Errno 11001] getaddrinfo failed)""))",,211105566_ref1
211205590,1,https://www4.unfccc.int/sites/ndcstaging/Pages/Party.aspx?party=SWZ&prototype=1,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",,211205590_ref1
211205607,1,https://www4.unfccc.int/sites/ndcstaging/Pages/LatestSubmissions.aspx,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",,211205607_ref1
211205612,1,https://ec.europa.eu/info/strategy/priorities-2019-2024/europe-fit-digital-age/european-industrial-strategy_en,404 Client Error: Not Found for url: https://commission.europa.eu/strategy/priorities-2019-2024/europe-fit-digital-age/european-industrial-strategy_en,,211205612_ref1
211205617,1,https://www.consilium.europa.eu/en/policies/eu-recovery-plan/,403 Client Error: Forbidden for url: https://www.consilium.europa.eu/en/policies/eu-recovery-plan/,,211205617_ref1
211205621,1,https://ec.europa.eu/regional_policy/en/policy/what/investment-policy/,404 Client Error: Not Found for url: https://ec.europa.eu/regional_policy/en/policy/what/investment-policy/,,211205621_ref1
211205625,1,https://powermin.gov.in/sites/default/files/uploads/Revised_MoP_Guidelines_01_10_2019.pdf,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",,211205625_ref1
211205626,1,https://www.niti.gov.in/sites/default/files/2019-10/ISGF-Report-on-Energy-Storage-System-%28ESS%29-Roadmap-for-India-2019-2032.pdf,403 Client Error: Forbidden for url: https://www.niti.gov.in/sites/default/files/2019-10/ISGF-Report-on-Energy-Storage-System-%28ESS%29-Roadmap-for-India-2019-2032.pdf,,211205626_ref1
211205629,1,https://www.ashurst.com/en/news-and-insights/legal-updates/memr-regulation-4-2020---changes-to-the-tendering-regime-for-indonesian-renewables-ipps/,404 Client Error: Not Found for url: https://www.ashurst.com/en/insights/memr-regulation-4-2020---changes-to-the-tendering-regime-for-indonesian-renewables-ipps/,,211205629_ref1
211205635,1,https://www.researchgate.net/publication/320551787_Iran_Strategic_Action_Plan_on_Climate_Change,403 Client Error: Forbidden for url: https://www.researchgate.net/publication/320551787_Iran_Strategic_Action_Plan_on_Climate_Change,,211205635_ref1
211205636,1,https://www.maff.go.jp/e/policies/env/env_policy/attach/pdf/meadri-4.pdf,403 Client Error: Forbidden for url: https://www.maff.go.jp/e/policies/env/env_policy/attach/pdf/meadri-4.pdf,,211205636_ref1
211205637,1,https://www.env.go.jp/seisaku/list/ondanka_saisei/lowcarbon-h2-sc/PDF/Summary_of_Japan's_Hydrogen_Strategy.pdf,404 Client Error: Not Found for url: https://www.env.go.jp/seisaku/list/ondanka_saisei/lowcarbon-h2-sc/PDF/Summary_of_Japan's_Hydrogen_Strategy.pdf,,211205637_ref1
211205639,1,https://www.meti.go.jp/press/2021/05/20210507001/20210507001-3.pdf,"HTTPSConnectionPool(host='www.meti.go.jp', port=443): Read timed out. (read timeout=30)",,211205639_ref1
211205642,1,https://www.iea.org/policies/13128-national-budget-2021-green-innovation-fund-business?country=Japan&amp;page=1&amp;qs=japan,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/13128-national-budget-2021-green-innovation-fund-business?country=Japan&amp;page=1&amp;qs=japan,,211205642_ref1
211205643,1,https://www.meti.go.jp/english/press/2021/0726_003.html,"HTTPSConnectionPool(host='www.meti.go.jp', port=443): Read timed out. (read timeout=30)",,211205643_ref1
211205644,1,https://www.iea.org/policies/13825-subsidies-for-industry-and-commercial-energy-efficiency-investments?country=Japan&qs=japan,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/13825-subsidies-for-industry-and-commercial-energy-efficiency-investments?country=Japan&qs=japan,,211205644_ref1
211205645,1,https://adilet.zan.kz/rus/docs/V1600014489,"HTTPSConnectionPool(host='adilet.zan.kz', port=443): Max retries exceeded with url: /rus/docs/V1600014489 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",,211205645_ref1
211205647,1,https://www.iea.org/policies/6471-kazakhstan-renewable-energy-auction-may-2018?country=Kazakhstan&qs=kazak,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6471-kazakhstan-renewable-energy-auction-may-2018?country=Kazakhstan&qs=kazak,,211205647_ref1
211205656,1,https://www.bowmanslaw.com/insights/energy/the-2021-2030-least-cost-power-development-plan-introduction-of-the-2021-renewable-energy-auction-policy-and-the-2021-fit-policy/,403 Client Error: Forbidden for url: https://www.bowmanslaw.com/insights/energy/the-2021-2030-least-cost-power-development-plan-introduction-of-the-2021-renewable-energy-auction-policy-and-the-2021-fit-policy/,,211205656_ref1
211205657,1,https://communications.bowmanslaw.com/REACTION/emsdocuments/LCPD%202021.pdf,"HTTPSConnectionPool(host='communications.bowmanslaw.com', port=443): Max retries exceeded with url: /REACTION/emsdocuments/LCPD%202021.pdf (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000232F3C50810>: Failed to resolve 'communications.bowmanslaw.com' ([Errno 11001] getaddrinfo failed)""))",,211205657_ref1
211205658,1,https://communications.bowmanslaw.com/REACTION/emsdocuments/fitPolicy.pdf,"HTTPSConnectionPool(host='communications.bowmanslaw.com', port=443): Max retries exceeded with url: /REACTION/emsdocuments/fitPolicy.pdf (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000232F3C50E50>: Failed to resolve 'communications.bowmanslaw.com' ([Errno 11001] getaddrinfo failed)""))",,211205658_ref1
211205659,1,https://communications.bowmanslaw.com/REACTION/emsdocuments/Renewable%20energy%20auction%20Policy.pdf,"HTTPSConnectionPool(host='communications.bowmanslaw.com', port=443): Max retries exceeded with url: /REACTION/emsdocuments/Renewable%20energy%20auction%20Policy.pdf (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000232F17B5C50>: Failed to resolve 'communications.bowmanslaw.com' ([Errno 11001] getaddrinfo failed)""))",,211205659_ref1
211205661,1,https://www.fao.org/forestry/energy/catalogue/search/detail/en/c/1396699/,404 Client Error: Not Found for url: https://www.fao.org/forestry/energy/catalogue/search/detail/en/c/1396699/,,211205661_ref1
211205663,1,https://eregulations.invest.go.ke/media/the_energy_management_regulations_2012.pdf,"HTTPSConnectionPool(host='eregulations.invest.go.ke', port=443): Max retries exceeded with url: /media/the_energy_management_regulations_2012.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1006)')))",,211205663_ref1
211205664,1,https://unepdtu.org/wp-content/uploads/2020/09/kenya-national-energy-efficiency-and-conservation-strategy-2020.pdf,404 Client Error: Not Found for url: https://unepdtu.org/wp-content/uploads/2020/09/kenya-national-energy-efficiency-and-conservation-strategy-2020.pdf,,211205664_ref1
211205666,1,https://www.nema.go.ke/images/Docs/Regulations/Waste%20Management%20Regulations-1.pdf,"HTTPSConnectionPool(host='nema.go.ke', port=443): Read timed out. (read timeout=30)",,211205666_ref1
220105677,1,https://www.gob.mx/cenace/documentos/programa-de-desarrollo-del-sistema-electrico-nacional-2020-2034,404 Client Error: Not Found for url: https://www.gob.mx/cenace/documentos/programa-de-desarrollo-del-sistema-electrico-nacional-2020-2034,,220105677_ref1
220105678,1,https://www.iea.org/policies/14166-industrial-recovery-plan-2021-2023?country=Morocco&qs=morocco,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/14166-industrial-recovery-plan-2021-2023?country=Morocco&qs=morocco,,220105678_ref1
220105679,1,https://www.iea.org/policies/14167-tatwir-green-growth-program?country=Morocco&qs=morocco,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/14167-tatwir-green-growth-program?country=Morocco&qs=morocco,,220105679_ref1
220105680,1,https://www.iea.org/policies/8575-energy-efficiency-program-for-public-buildings?country=Morocco&qs=morocco,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/8575-energy-efficiency-program-for-public-buildings?country=Morocco&qs=morocco,,220105680_ref1
220105681,1,https://www.iea.org/policies/5976-morocco-net-metering-legislation-law-n058-15?country=Morocco&qs=morocco,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/5976-morocco-net-metering-legislation-law-n058-15?country=Morocco&qs=morocco,,220105681_ref1
220105682,1,https://www.iea.org/policies/6557-morocco-renewable-energy-target-2030?country=Morocco&qs=morocco,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6557-morocco-renewable-energy-target-2030?country=Morocco&qs=morocco,,220105682_ref1
220105684,1,https://maroc.ma/en/content/generation-green-2020-2030,404 Client Error: Not Found for url: https://maroc.ma/en/content/generation-green-2020-2030,,220105684_ref1
220105688,1,https://www.iea.org/policies/6136-national-rural-and-renewable-energy-programme-nrrep-of-nepal,404 Client Error: Not Found for url: https://www.iea.org/policies/6136-national-rural-and-renewable-energy-programme-nrrep-of-nepal,,220105688_ref1
220105691,1,https://ilam.mofe.gov.np/,"HTTPSConnectionPool(host='ilam.mofe.gov.np', port=443): Read timed out. (read timeout=30)",,220105691_ref1
220105693,1,https://www.iea.org/policies/6228-renewable-energy-subsidy-policy-of-nepal?country=Nepal&qs=nepal,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6228-renewable-energy-subsidy-policy-of-nepal?country=Nepal&qs=nepal,,220105693_ref1
220105702,1,https://www.nzta.govt.nz/vehicles/clean-car-programme/clean-car-standard/,403 Client Error: Forbidden for url: https://www.nzta.govt.nz/vehicles/clean-car-programme/clean-car-standard/,,220105702_ref1
220105703,1,https://www.legislation.govt.nz/act/public/2019/0061/latest/LMS183736.html,403 Client Error: Forbidden for url: https://www.legislation.govt.nz/act/public/2019/0061/latest/LMS183736.html,,220105703_ref1
220105706,1,https://climatechange.gov.ng/wp-content/uploads/2021/08/NCCP_NIGERIA_REVISED_2-JUNE-2021.pdf,"HTTPSConnectionPool(host='climatechange.gov.ng', port=443): Max retries exceeded with url: /wp-content/uploads/2021/08/NCCP_NIGERIA_REVISED_2-JUNE-2021.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1006)')))",,220105706_ref1
220105707,1,https://climatechange.gov.ng/wp-content/uploads/2020/09/climate-change-and-gender-action-plan.pdf,"HTTPSConnectionPool(host='climatechange.gov.ng', port=443): Max retries exceeded with url: /wp-content/uploads/2020/09/climate-change-and-gender-action-plan.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1006)')))",,220105707_ref1
220105708,1,https://climatechange.gov.ng/wp-content/uploads/2020/09/nigeria-s-national-action-plan-nap-to-reduce-short-lived-climate-pollutants-slcps-.pdf,"HTTPSConnectionPool(host='climatechange.gov.ng', port=443): Max retries exceeded with url: /wp-content/uploads/2020/09/nigeria-s-national-action-plan-nap-to-reduce-short-lived-climate-pollutants-slcps-.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1006)')))",,220105708_ref1
220105709,1,https://www.fao.org/forestry/15148-0c4acebeb8e7e45af360ec63fcc4c1678.pdf,404 Client Error: Not Found for url: https://www.fao.org/forestry/15148-0c4acebeb8e7e45af360ec63fcc4c1678.pdf,,220105709_ref1
220105713,1,https://www.iea.org/policies/5974-nigeria-feed-in-tariff-for-renewable-energy-sourced-electricity?country=Nigeria&qs=nigeria,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/5974-nigeria-feed-in-tariff-for-renewable-energy-sourced-electricity?country=Nigeria&qs=nigeria,,220105713_ref1
220105714,2,https://www.chapelhilldenham.com/public/assets/campaign/Green%20Bonds%20FAQ%2006022019.pdf,404 Client Error: Not Found for url: https://chapelhilldenham.com/public/assets/campaign/Green%20Bonds%20FAQ%2006022019.pdf,,220105714_ref2
220205723,2,https://www.cofide.com.pe/detalles4.php?id=8,404 Client Error: Not Found for url: https://www.cofide.com.pe/detalles4.php?id=8,,220205723_ref2
220205726,1,https://www.iea.org/policies/6317-2013-2022-national-rural-electrification-plan-of-peru-plan-nacional-de-electrificacion-rural-pner-periodo-2013-2022?country=Peru&amp;qs=peru,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6317-2013-2022-national-rural-electrification-plan-of-peru-plan-nacional-de-electrificacion-rural-pner-periodo-2013-2022?country=Peru&amp;qs=peru,,220205726_ref1
220205727,1,https://www.iea.org/policies/6307-national-energy-plan-for-2010-2040-politica-energetica-nacional-del-peru-2010-2040?country=Peru&qs=peru,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6307-national-energy-plan-for-2010-2040-politica-energetica-nacional-del-peru-2010-2040?country=Peru&qs=peru,,220205727_ref1
220205731,1,https://www.iea.org/policies/5476-rules-enabling-net-metering-program-for-renewable-energy?country=Philippines&qs=phili,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/5476-rules-enabling-net-metering-program-for-renewable-energy?country=Philippines&qs=phili,,220205731_ref1
220205732,1,https://www.iea.org/policies/5477-feed-in-tariff-for-electricity-generated-from-biomass-ocean-run-of-river-hydropower-solar-and-wind-energy-resources?country=Philippines&qs=phili,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/5477-feed-in-tariff-for-electricity-generated-from-biomass-ocean-run-of-river-hydropower-solar-and-wind-energy-resources?country=Philippines&qs=phili,,220205732_ref1
220205733,1,https://www.iea.org/policies/5267-mandatory-use-of-biofuel-blend?country=Philippines&qs=phili,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/5267-mandatory-use-of-biofuel-blend?country=Philippines&qs=phili,,220205733_ref1
220205743,2,https://www.bloomberg.com/news/articles/2021-04-20/russian-lawmakers-back-the-nation-s-first-ever-climate-law,403 Client Error: Forbidden for url: https://www.bloomberg.com/news/articles/2021-04-20/russian-lawmakers-back-the-nation-s-first-ever-climate-law,,220205743_ref2
220205774,1,https://www.gov.za/about-government/government-programmes/renewable-independent-power-producer-programme,403 Client Error: Forbidden for url: https://www.gov.za/about-government/government-programmes/renewable-independent-power-producer-programme,,220205774_ref1
220205784,1,https://www.uvek.admin.ch/uvek/en/home/energy/energy-strategy-2050.html,404 Client Error: Not Found for url: https://www.uvek.admin.ch/uvek/en/home/energy/energy-strategy-2050.html,,220205784_ref1
220205786,2,https://www.oecd.org/greengrowth/sustainable-agriculture/50259847.pdf,403 Client Error: Forbidden for url: https://www.oecd.org/en/about/programmes/net-zero-building-climate-and-economic-resilience.html,,220205786_ref2
220205791,1,https://ap.fftc.org.tw/article/1393,"HTTPSConnectionPool(host='ap.fftc.org.tw', port=443): Max retries exceeded with url: /article/1393 (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000232F3CE3290>: Failed to resolve 'ap.fftc.org.tw' ([Errno 11002] getaddrinfo failed)""))",,220205791_ref1
220205800,1,https://www.uab.gov.tr/uploads/pages/bakanlik-yayinlari/ulusal-akilli-ulas-im-sistemleri-strateji-belgesi-ve-2020-2023-eylem-plani-eng.pdf,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",,220205800_ref1
220205832,2,https://www.bmwi.de/Redaktion/DE/Pressemitteilungen/2021/04/20210503-grundstein-transformation-stahlindustrie.html,404 Client Error: Not Found for url: https://www.bundeswirtschaftsministerium.de/Redaktion/DE/Pressemitteilungen/2021/04/20210503-grundstein-transformation-stahlindustrie.html,,220205832_ref2
220205837,1,https://www.whitehouse.gov/briefing-room/presidential-actions/2021/01/27/executive-order-on-tackling-the-climate-crisis-at-home-and-abroad/,404 Client Error: Not Found for url: https://www.whitehouse.gov/briefing-room/presidential-actions/2021/01/27/executive-order-on-tackling-the-climate-crisis-at-home-and-abroad/,,220205837_ref1
220205839,1,https://www.whitehouse.gov/briefing-room/statements-releases/2021/08/05/fact-sheet-president-biden-announces-steps-to-drive-american-leadership-forward-on-clean-cars-and-trucks/,404 Client Error: Not Found for url: https://www.whitehouse.gov/briefing-room/statements-releases/2021/08/05/fact-sheet-president-biden-announces-steps-to-drive-american-leadership-forward-on-clean-cars-and-trucks/,,220205839_ref1
220205841,1,https://www.nrdc.org/experts/alex-hillbrand/biden-announces-move-ratify-kigali-amendment-hfcs,403 Client Error: Forbidden for url: https://www.nrdc.org/experts/alex-hillbrand/biden-announces-move-ratify-kigali-amendment-hfcs,,220205841_ref1
220205841,2,https://www.nrdc.org/experts/christina-theodoridi/senate-consider-kigali-amendment-ratification,403 Client Error: Forbidden for url: https://www.nrdc.org/experts/christina-theodoridi/senate-consider-kigali-amendment-ratification,,220205841_ref2
220205841,3,https://www.state.gov/u-s-ratification-of-the-kigali-amendment/,404 Client Error: Not Found for url: https://www.state.gov/u-s-ratification-of-the-kigali-amendment/,,220205841_ref3
220205845,1,https://www.pmo.gov.my/wp-content/uploads/2019/07/Dasar-Perubahan-Iklim-Negara-dwi-bahasa.pdf,"HTTPSConnectionPool(host='www.pmo.gov.my', port=443): Max retries exceeded with url: /wp-content/uploads/2019/07/Dasar-Perubahan-Iklim-Negara-dwi-bahasa.pdf (Caused by SSLError(SSLError(1, '[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1006)')))",,220205845_ref1
220205846,1,https://www.pmo.gov.my/2019/10/national-transport-policy-2019-2030/,404 Client Error: Not Found for url: https://www.pmo.gov.my/2019/10/national-transport-policy-2019-2030/,,220205846_ref1
220205847,1,https://landportal.org/node/95928,403 Client Error: Forbidden for url: https://landportal.org/node/95928,,220205847_ref1
220205849,1,https://www.gov.il/en/departments/news/ministry_unveils_new_waste_strategy_for_israel,403 Client Error: Forbidden for url: https://www.gov.il/en/departments/news/ministry_unveils_new_waste_strategy_for_israel,,220205849_ref1
220205852,1,https://www.iea.org/policies/6385-israel-solar-pv-auction?country=Israel&qs=israel,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6385-israel-solar-pv-auction?country=Israel&qs=israel,,220205852_ref1
220205853,1,https://www.iea.org/policies/6381-israel-net-metering-regulation-framework?country=Israel&qs=israel,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6381-israel-net-metering-regulation-framework?country=Israel&qs=israel,,220205853_ref1
220205854,1,https://www.iea.org/policies/4952-feed-in-tariffs-for-solar-pv-and-wind-sourced-power?country=Israel&qs=israel,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/4952-feed-in-tariffs-for-solar-pv-and-wind-sourced-power?country=Israel&qs=israel,,220205854_ref1
220205862,1,https://minister.agriculture.gov.au/watt/media-releases/joint-media-release-methane-emissions-reduction-livestock-meril-program,"HTTPSConnectionPool(host='minister.agriculture.gov.au', port=443): Read timed out. (read timeout=30)",,220205862_ref1
220205867,1,https://www.budget.gc.ca/2021/home-accueil-en.html,"HTTPSConnectionPool(host='www.budget.gc.ca', port=443): Max retries exceeded with url: /2021/home-accueil-en.html (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000023280270490>: Failed to resolve 'www.budget.gc.ca' ([Errno 11001] getaddrinfo failed)""))",,220205867_ref1
220205876,1,https://www.smart-energy.com/industry-sectors/components/enel-inaugurates-colombias-first-grid-connected-battery-storage/,503 Server Error: Service Unavailable for url: https://www.smart-energy.com/industry-sectors/components/enel-inaugurates-colombias-first-grid-connected-battery-storage/,,220205876_ref1
220205881,1,https://www.egypttoday.com/Article/3/105279/Egypt-targets-to-increase-agricultural-production-by-30-in-2024,403 Client Error: Forbidden for url: https://www.egypttoday.com/Article/3/105279/Egypt-targets-to-increase-agricultural-production-by-30-in-2024,,220205881_ref1
220205884,1,http://www.mti.gov.eg/English/MediaCenter/News/Pages/Car-conversion-initiative-starts-by-end-March--Ministers.aspx,"HTTPConnectionPool(host='www.mti.gov.eg', port=80): Max retries exceeded with url: /English/MediaCenter/News/Pages/Car-conversion-initiative-starts-by-end-March--Ministers.aspx (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232EF8886D0>, 'Connection to www.mti.gov.eg timed out. (connect timeout=30)'))",,220205884_ref1
220205885,1,https://www.africanews.com/2021/05/18/ethiopia-aims-to-plant-20-billion-trees-by-2022/,406 Client Error: Not Acceptable for url: https://www.africanews.com/2021/05/18/ethiopia-aims-to-plant-20-billion-trees-by-2022/,,220205885_ref1
220205889,1,https://www.mea.gov.in/media-briefings.htm?dtl/34467/Transcript_of_Foreign_Secretarys_Special_briefing_on_Prime_Ministers_Visit_to_Glasgow_UK__November_01_2021,403 Client Error: Forbidden for url: https://www.mea.gov.in/media-briefings.htm?dtl/34467/Transcript_of_Foreign_Secretarys_Special_briefing_on_Prime_Ministers_Visit_to_Glasgow_UK__November_01_2021,,220205889_ref1
220205890,1,https://pib.gov.in/PressReleasePage.aspx?PRID=1696498,403 Client Error: Forbidden for url: https://www.pib.gov.in/PressReleasePage.aspx?PRID=1696498,,220205890_ref1
220205891,1,https://www.indiabudget.gov.in/doc/Budget_Speech.pdf,403 Client Error: Forbidden for url: https://www.indiabudget.gov.in/doc/Budget_Speech.pdf,,220205891_ref1
220205895,1,https://www.reuters.com/business/cop/indonesia-introduces-carbon-trading-policy-reduce-emission-2021-11-15/,401 Client Error: HTTP Forbidden for url: https://www.reuters.com/business/cop/indonesia-introduces-carbon-trading-policy-reduce-emission-2021-11-15/,,220205895_ref1
220205895,2,https://asiasociety.org/policy-institute/ets-status-indonesia,403 Client Error: Forbidden for url: https://asiasociety.org/policy-institute/ets-status-indonesia,,220205895_ref2
220205896,1,https://hsfnotes.com/indonesia/2021/12/16/introducing-indonesias-new-carbon-law/,403 Client Error: Forbidden for url: https://www.hsfkramer.com/notes/indonesia/2021/12/16/introducing-indonesias-new-carbon-law/,,220205896_ref1
220205901,1,https://peraturan.bpk.go.id/Home/Details/167009/permenperin-no-27-tahun-2020,403 Client Error: Forbidden for url: https://peraturan.bpk.go.id/Home/Details/167009/permenperin-no-27-tahun-2020,,220205901_ref1
220205903,1,https://cms.law/en/int/expert-guides/cms-expert-guide-to-renewable-energy/south-korea?format=pdf&v=8,403 Client Error: Forbidden for url: https://cms.law/en/int/expert-guides/cms-expert-guide-to-renewable-energy/south-korea?format=pdf&v=8,,220205903_ref1
220205906,1,https://legislation.nsw.gov.au/view/html/inforce/current/act-2020-044,403 Client Error: Forbidden for url: https://legislation.nsw.gov.au/view/html/inforce/current/act-2020-044,,220205906_ref1
220205908,1,https://thelawreviews.co.uk/title/the-renewable-energy-law-review/south-korea,404 Client Error: Not Found for url: https://www.lexology.com//indepth/the-renewable-energy-law-review/south-korea,,220205908_ref1
220205912,1,https://trimis.ec.europa.eu/country-profile/russia,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",,220205912_ref1
220205914,1,https://www2.deloitte.com/content/dam/Deloitte/mx/Documents/legal/2020/Policy-reliability-security-continuity-quality-mexican-electrical-system.pdf,404 Client Error: Not Found for url: https://www.deloitte.com/content/dam/Deloitte/mx/Documents/legal/2020/Policy-reliability-security-continuity-quality-mexican-electrical-system.pdf,,220205914_ref1
220205915,1,https://pib.gov.in/PressReleasePage.aspx?PRID=1730963,403 Client Error: Forbidden for url: https://www.pib.gov.in/PressReleasePage.aspx?PRID=1730963,,220205915_ref1
220205917,1,https://pib.gov.in/PressReleseDetail.aspx?PRID=1745254,403 Client Error: Forbidden for url: https://www.pib.gov.in/PressReleseDetail.aspx?PRID=1745254,,220205917_ref1
220205922,1,https://www.awe.gov.au/sites/default/files/sitecollectiondocuments/forestry/national-forest-industries-plan.pdf,"HTTPSConnectionPool(host='www.awe.gov.au', port=443): Max retries exceeded with url: /sites/default/files/sitecollectiondocuments/forestry/national-forest-industries-plan.pdf (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x00000232F178DA90>: Failed to resolve 'www.awe.gov.au' ([Errno 11001] getaddrinfo failed)""))",,220205922_ref1
220205928,1,https://forest.gov.ua/en/news/uryad-shvaliv-derzhavnu-strategiyu-upravlinnya-lisami-ukrayini-do-2035-roku,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",,220205928_ref1
